rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,linedress,linedressed,problems,smooth,distraction,strategies,easier,similar,comments
null,,rt_plussign_withcolor,713034,green,,,,null,GW/camera.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
1210,,rt_thecrossant_black,714179,black_plus_sign,,,,50,,,1,0.967741935483871,,,,,,,,,,,,,,,,,,,
null,,color_black,714288,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),716300,black_plus_sign,,,,null,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),717202,blue,,,,null,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,717714,blue,,,,null,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
1083,,rt_thecrossant_black,718826,black_plus_sign,,,,49,,,1,0.968,,,,,,,,,,,,,,,,,,,
null,,color_black,718934,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),720951,black_plus_sign,,,,null,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),721461,green,,,,null,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
451,,rt_plussign_withcolor,721972,green,,,,50,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,723490,black_plus_sign,,,,null,,,1,0.9682539682539683,,,,,,,,,,,,,,,,,,,
null,,color_black,723596,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),725606,black_plus_sign,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),726197,green,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,,,,,,
459,,rt_plussign_withcolor,726707,green,,,,50,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,728139,black_plus_sign,,,,null,,,1,0.968503937007874,,,,,,,,,,,,,,,,,,,
null,,color_black,728247,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
56772,,intro_1,785022,instruct,,0,Start,,,,,,,,,,,,,,,,,,,,,,,,
3147,,directmemory_phase,788170,GW/globe.jpg,,,,51,,,1,1,GW/camera.jpg,GW/barrel.jpg,GW/hat.jpg,GW/hat.jpg,GW/barrel.jpg,GW/camera.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,789183,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2241,,directmemory_phase,791424,GW/gong.jpg,,,,51,,,0,0.5,GW/snail.jpg,GW/camera.jpg,GW/soldier.jpg,GW/camera.jpg,GW/snail.jpg,GW/soldier.jpg,0.5,closer,,,,,,,,,,,
null,,html-keyboard-response,792429,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
5683,,directmemory_phase,798112,GW/barrel.jpg,,,,49,,,1,0.6666666666666666,GW/jukebox.jpg,GW/paint.jpg,GW/camera.jpg,GW/jukebox.jpg,GW/camera.jpg,GW/paint.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,799128,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,directmemory_phase,805629,GW/basket.jpg,,,,null,,,0,0.5,GW/camera.jpg,GW/dustpan.jpg,GW/soldier.jpg,GW/camera.jpg,GW/soldier.jpg,GW/dustpan.jpg,0,,,,,,,,,,,,
null,,html-keyboard-response,806640,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
3432,,directmemory_phase,810072,GW/barrel.jpg,,,,51,,,1,0.6,GW/dustpan.jpg,GW/globe.jpg,GW/hat.jpg,GW/hat.jpg,GW/globe.jpg,GW/dustpan.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,811086,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
3841,,directmemory_phase,814928,GW/snail.jpg,,,,50,,,0,0.5,GW/paint.jpg,GW/jukebox.jpg,GW/camera.jpg,GW/camera.jpg,GW/jukebox.jpg,GW/paint.jpg,0.5,closer,,,,,,,,,,,
null,,html-keyboard-response,815933,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
4961,,directmemory_phase,820896,GW/jukebox.jpg,,,,49,,,0,0.42857142857142855,GW/dustpan.jpg,GW/hat.jpg,GW/basket.jpg,GW/basket.jpg,GW/hat.jpg,GW/dustpan.jpg,0.5,closer,,,,,,,,,,,
null,,html-keyboard-response,821906,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
4772,,directmemory_phase,826679,GW/wheelchair.jpg,,,,50,,,1,0.5,GW/camera.jpg,GW/soldier.jpg,GW/dustpan.jpg,GW/soldier.jpg,GW/camera.jpg,GW/dustpan.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,827689,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
5582,,directmemory_phase,833272,GW/basket.jpg,,,,51,,,0,0.4444444444444444,GW/gong.jpg,GW/dustpan.jpg,GW/paint.jpg,GW/gong.jpg,GW/paint.jpg,GW/dustpan.jpg,0.5,closer,,,,,,,,,,,
null,,html-keyboard-response,834288,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
3607,,directmemory_phase,837894,GW/jukebox.jpg,,,,51,,,0,0.4,GW/barrel.jpg,GW/dustpan.jpg,GW/gong.jpg,GW/barrel.jpg,GW/gong.jpg,GW/dustpan.jpg,0.5,closer,,,,,,,,,,,
null,,html-keyboard-response,838912,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
3496,,directmemory_phase,842408,GW/gong.jpg,,,,49,,,0,0.36363636363636365,GW/wheelchair.jpg,GW/paint.jpg,GW/hat.jpg,GW/paint.jpg,GW/wheelchair.jpg,GW/hat.jpg,0.5,closer,,,,,,,,,,,
null,,html-keyboard-response,843413,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2161,,directmemory_phase,845575,GW/jukebox.jpg,,,,49,,,1,0.4166666666666667,GW/camera.jpg,GW/paint.jpg,GW/gong.jpg,GW/camera.jpg,GW/gong.jpg,GW/paint.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,846583,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2616,,directmemory_phase,849200,GW/wheelchair.jpg,,,,50,,,0,0.38461538461538464,GW/snail.jpg,GW/globe.jpg,GW/barrel.jpg,GW/barrel.jpg,GW/globe.jpg,GW/snail.jpg,0.5,closer,,,,,,,,,,,
null,,html-keyboard-response,850217,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2223,,directmemory_phase,852439,GW/basket.jpg,,,,50,,,0,0.35714285714285715,GW/hat.jpg,GW/snail.jpg,GW/jukebox.jpg,GW/jukebox.jpg,GW/snail.jpg,GW/hat.jpg,0.5,closer,,,,,,,,,,,
null,,html-keyboard-response,853444,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1940,,directmemory_phase,855383,GW/globe.jpg,,,,51,,,1,0.4,GW/camera.jpg,GW/barrel.jpg,GW/soldier.jpg,GW/soldier.jpg,GW/barrel.jpg,GW/camera.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,856393,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2359,,directmemory_phase,858752,GW/wheelchair.jpg,,,,51,,,1,0.4375,GW/dustpan.jpg,GW/gong.jpg,GW/basket.jpg,GW/basket.jpg,GW/gong.jpg,GW/dustpan.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,859766,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2001,,directmemory_phase,861767,GW/camera.jpg,,,,49,,,1,0.47058823529411764,GW/jukebox.jpg,GW/globe.jpg,GW/wheelchair.jpg,GW/jukebox.jpg,GW/wheelchair.jpg,GW/globe.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,862774,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2433,,directmemory_phase,865207,GW/hat.jpg,,,,50,,,1,0.5,GW/dustpan.jpg,GW/teeth.jpg,GW/snail.jpg,GW/teeth.jpg,GW/dustpan.jpg,GW/snail.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,866211,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2477,,directmemory_phase,868688,GW/basket.jpg,,,,51,,,1,0.5263157894736842,GW/globe.jpg,GW/barrel.jpg,GW/wheelchair.jpg,GW/wheelchair.jpg,GW/barrel.jpg,GW/globe.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,869699,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1260,,directmemory_phase,870960,GW/hat.jpg,,,,50,,,1,0.55,GW/soldier.jpg,GW/globe.jpg,GW/gong.jpg,GW/globe.jpg,GW/soldier.jpg,GW/gong.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,871964,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
3491,,directmemory_phase,875456,GW/soldier.jpg,,,,50,,,0,0.5238095238095238,GW/teeth.jpg,GW/barrel.jpg,GW/wheelchair.jpg,GW/wheelchair.jpg,GW/barrel.jpg,GW/teeth.jpg,0.5,closer,,,,,,,,,,,
null,,html-keyboard-response,876468,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1747,,directmemory_phase,878216,GW/gong.jpg,,,,50,,,1,0.5454545454545454,GW/wheelchair.jpg,GW/basket.jpg,GW/soldier.jpg,GW/basket.jpg,GW/wheelchair.jpg,GW/soldier.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,879225,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2333,,directmemory_phase,881560,GW/teeth.jpg,,,,51,,,1,0.5652173913043478,GW/soldier.jpg,GW/globe.jpg,GW/hat.jpg,GW/hat.jpg,GW/globe.jpg,GW/soldier.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,882575,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1239,,directmemory_phase,883816,GW/paint.jpg,,,,51,,,1,0.5833333333333334,GW/wheelchair.jpg,GW/camera.jpg,GW/gong.jpg,GW/gong.jpg,GW/camera.jpg,GW/wheelchair.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,884827,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
3475,,directmemory_phase,888304,GW/dustpan.jpg,,,,51,,,1,0.6,GW/barrel.jpg,GW/hat.jpg,GW/globe.jpg,GW/globe.jpg,GW/hat.jpg,GW/barrel.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,889309,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
5009,,directmemory_phase,894320,GW/camera.jpg,,,,50,,,0,0.5769230769230769,GW/basket.jpg,GW/soldier.jpg,GW/barrel.jpg,GW/basket.jpg,GW/barrel.jpg,GW/soldier.jpg,0.5,closer,,,,,,,,,,,
null,,html-keyboard-response,895329,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
5446,,directmemory_phase,900776,GW/barrel.jpg,,,,50,,,0,0.5555555555555556,GW/wheelchair.jpg,GW/paint.jpg,GW/globe.jpg,GW/wheelchair.jpg,GW/globe.jpg,GW/paint.jpg,0.5,closer,,,,,,,,,,,
null,,html-keyboard-response,901777,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
4005,,directmemory_phase,905784,GW/camera.jpg,,,,51,,,1,0.5714285714285714,GW/hat.jpg,GW/wheelchair.jpg,GW/snail.jpg,GW/snail.jpg,GW/wheelchair.jpg,GW/hat.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,906794,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1973,,directmemory_phase,908768,GW/soldier.jpg,,,,51,,,1,0.5862068965517241,GW/camera.jpg,GW/hat.jpg,GW/globe.jpg,GW/globe.jpg,GW/hat.jpg,GW/camera.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,909807,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,directmemory_phase,916319,GW/hat.jpg,,,,null,,,0,0.5666666666666667,GW/barrel.jpg,GW/gong.jpg,GW/jukebox.jpg,GW/barrel.jpg,GW/jukebox.jpg,GW/gong.jpg,0,,,,,,,,,,,,
null,,html-keyboard-response,917325,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2571,,directmemory_phase,919896,GW/camera.jpg,,,,51,,,0,0.5483870967741935,GW/gong.jpg,GW/hat.jpg,GW/paint.jpg,GW/gong.jpg,GW/paint.jpg,GW/hat.jpg,0.5,closer,,,,,,,,,,,
null,,html-keyboard-response,920900,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1811,,directmemory_phase,922712,GW/globe.jpg,,,,51,,,1,0.5625,GW/camera.jpg,GW/wheelchair.jpg,GW/dustpan.jpg,GW/dustpan.jpg,GW/wheelchair.jpg,GW/camera.jpg,1,,,,,,,,,,,,
null,,html-keyboard-response,923714,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
132530,,intro_1,1056245,instruct,,0,,,,,,,,,,,,,,,,,,,,,,,,,
6395,,intro_2,1062642,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
2593,,intro_3,1065238,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
1934,,intro_4,1067173,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
10739,,intro_5,1077913,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
12983,,intro_6,1090898,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
3604,,intro_7,1094503,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
2415,,intro_8,1096919,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
3846,,shortestpath_phase,1100767,GW/soldier.jpg,,,,49,GW/barrel.jpg,GW/gong.jpg,1,1,,,,GW/barrel.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,
null,,html-keyboard-response,1101772,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1508,,shortestpath_phase,1103280,GW/dustpan.jpg,,,,50,GW/snail.jpg,GW/jukebox.jpg,1,1,,,,GW/jukebox.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1104295,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1265,,shortestpath_phase,1105559,GW/snail.jpg,,,,50,GW/globe.jpg,GW/soldier.jpg,1,1,,,,GW/soldier.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1106567,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1519,,shortestpath_phase,1108087,GW/dustpan.jpg,,,,49,GW/hat.jpg,GW/paint.jpg,1,1,,,,GW/hat.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1109094,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2065,,shortestpath_phase,1111160,GW/snail.jpg,,,,49,GW/gong.jpg,GW/hat.jpg,1,1,,,,GW/gong.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1112172,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1137,,shortestpath_phase,1113311,GW/teeth.jpg,,,,50,GW/paint.jpg,GW/globe.jpg,1,1,,,,GW/globe.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1114326,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2482,,shortestpath_phase,1116808,GW/barrel.jpg,,,,49,GW/camera.jpg,GW/gong.jpg,1,1,,,,GW/camera.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,
null,,html-keyboard-response,1117822,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1289,,shortestpath_phase,1119112,GW/paint.jpg,,,,49,GW/globe.jpg,GW/wheelchair.jpg,0,0.875,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1120121,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1176,,shortestpath_phase,1121298,GW/teeth.jpg,,,,49,GW/paint.jpg,GW/camera.jpg,0,0.7777777777777778,,,,GW/camera.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1122660,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1698,,shortestpath_phase,1124359,GW/barrel.jpg,,,,50,GW/basket.jpg,GW/gong.jpg,0,0.7,,,,GW/basket.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,
null,,html-keyboard-response,1125370,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1180,,shortestpath_phase,1126551,GW/teeth.jpg,,,,50,GW/camera.jpg,GW/gong.jpg,0,0.6363636363636364,,,,GW/camera.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1127563,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
868,,shortestpath_phase,1128431,GW/snail.jpg,,,,50,GW/wheelchair.jpg,GW/teeth.jpg,0,0.5833333333333334,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1129449,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1190,,shortestpath_phase,1130639,GW/hat.jpg,,,,50,GW/camera.jpg,GW/paint.jpg,0,0.5384615384615384,,,,GW/camera.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1131646,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1585,,shortestpath_phase,1133232,GW/dustpan.jpg,,,,49,GW/soldier.jpg,GW/gong.jpg,1,0.5714285714285714,,,,GW/soldier.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1134248,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
982,,shortestpath_phase,1135231,GW/paint.jpg,,,,50,GW/dustpan.jpg,GW/basket.jpg,1,0.6,,,,GW/basket.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1136247,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
808,,shortestpath_phase,1137055,GW/teeth.jpg,,,,50,GW/snail.jpg,GW/soldier.jpg,1,0.625,,,,GW/soldier.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1138061,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2051,,shortestpath_phase,1140112,GW/gong.jpg,,,,50,GW/jukebox.jpg,GW/barrel.jpg,0,0.5882352941176471,,,,GW/jukebox.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,
null,,html-keyboard-response,1141124,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1649,,shortestpath_phase,1142775,GW/teeth.jpg,,,,49,GW/camera.jpg,GW/snail.jpg,1,0.6111111111111112,,,,GW/camera.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1143786,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1573,,shortestpath_phase,1145359,GW/snail.jpg,,,,50,GW/teeth.jpg,GW/gong.jpg,1,0.631578947368421,,,,GW/gong.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1146369,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1046,,shortestpath_phase,1147416,GW/paint.jpg,,,,50,GW/teeth.jpg,GW/hat.jpg,1,0.65,,,,GW/hat.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1148425,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1117,,shortestpath_phase,1149542,GW/snail.jpg,,,,49,GW/teeth.jpg,GW/basket.jpg,0,0.6190476190476191,,,,GW/basket.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1150547,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2971,,shortestpath_phase,1153519,GW/soldier.jpg,,,,49,GW/dustpan.jpg,GW/snail.jpg,1,0.6363636363636364,,,,GW/dustpan.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1154522,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1197,,shortestpath_phase,1155720,GW/paint.jpg,,,,50,GW/hat.jpg,GW/snail.jpg,1,0.6521739130434783,,,,GW/snail.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1156734,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1105,,shortestpath_phase,1157840,GW/teeth.jpg,,,,50,GW/gong.jpg,GW/basket.jpg,1,0.6666666666666666,,,,GW/basket.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1158847,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
840,,shortestpath_phase,1159688,GW/dustpan.jpg,,,,50,GW/soldier.jpg,GW/gong.jpg,0,0.64,,,,GW/soldier.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1160704,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
567,,shortestpath_phase,1161272,GW/teeth.jpg,,,,50,GW/basket.jpg,GW/globe.jpg,1,0.6538461538461539,,,,GW/globe.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1162282,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
667,,shortestpath_phase,1162951,GW/gong.jpg,,,,50,GW/snail.jpg,GW/teeth.jpg,0,0.6296296296296297,,,,GW/snail.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1163965,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
994,,shortestpath_phase,1164959,GW/paint.jpg,,,,50,GW/hat.jpg,GW/camera.jpg,1,0.6428571428571429,,,,GW/camera.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1165976,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
687,,shortestpath_phase,1166664,GW/teeth.jpg,,,,50,GW/paint.jpg,GW/basket.jpg,1,0.6551724137931034,,,,GW/basket.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1167675,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
595,,shortestpath_phase,1168271,GW/paint.jpg,,,,50,GW/globe.jpg,GW/jukebox.jpg,1,0.6666666666666666,,,,GW/jukebox.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1169274,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
93,,shortestpath_phase,1169367,GW/snail.jpg,,,,49,GW/dustpan.jpg,GW/basket.jpg,0,0.6451612903225806,,,,GW/basket.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1170376,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
694,,shortestpath_phase,1171071,GW/paint.jpg,,,,49,GW/soldier.jpg,GW/jukebox.jpg,0,0.625,,,,GW/jukebox.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1172095,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
520,,shortestpath_phase,1172616,GW/snail.jpg,,,,49,GW/globe.jpg,GW/wheelchair.jpg,0,0.6060606060606061,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1173621,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1024,,shortestpath_phase,1174646,GW/barrel.jpg,,,,49,GW/camera.jpg,GW/paint.jpg,1,0.6176470588235294,,,,GW/camera.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1175651,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1108,,shortestpath_phase,1176759,GW/snail.jpg,,,,49,GW/jukebox.jpg,GW/hat.jpg,1,0.6285714285714286,,,,GW/jukebox.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1177767,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1311,,shortestpath_phase,1179079,GW/gong.jpg,,,,49,GW/teeth.jpg,GW/hat.jpg,0,0.6111111111111112,,,,GW/hat.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1180089,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1118,,shortestpath_phase,1181208,GW/dustpan.jpg,,,,50,GW/paint.jpg,GW/soldier.jpg,1,0.6216216216216216,,,,GW/soldier.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1182223,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
905,,shortestpath_phase,1183128,GW/hat.jpg,,,,49,GW/snail.jpg,GW/wheelchair.jpg,0,0.6052631578947368,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1184144,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
838,,shortestpath_phase,1184983,GW/camera.jpg,,,,49,GW/soldier.jpg,GW/dustpan.jpg,1,0.6153846153846154,,,,GW/soldier.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1185985,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1101,,shortestpath_phase,1187088,GW/hat.jpg,,,,49,GW/snail.jpg,GW/paint.jpg,1,0.625,,,,GW/snail.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1188092,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
674,,shortestpath_phase,1188767,GW/jukebox.jpg,,,,50,GW/soldier.jpg,GW/wheelchair.jpg,1,0.6341463414634146,,,,GW/wheelchair.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,
null,,html-keyboard-response,1189776,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
925,,shortestpath_phase,1190702,GW/gong.jpg,,,,49,GW/dustpan.jpg,GW/snail.jpg,0,0.6190476190476191,,,,GW/snail.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1191705,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
934,,shortestpath_phase,1192640,GW/dustpan.jpg,,,,49,GW/jukebox.jpg,GW/gong.jpg,1,0.627906976744186,,,,GW/jukebox.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,
