rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs
4161.399999999907,,directmemory_phase,1040788,GW/jukebox.jpg,,,,51,,,0.5925925925925926,1,GW/globe.jpg,GW/barrel.jpg,GW/dustpan.jpg,GW/dustpan.jpg,GW/barrel.jpg,GW/globe.jpg,1,,,
null,,html-keyboard-response,1041793,<p></p>,,,,null,,,,,,,,,,,,,,
1721.7000000001863,,directmemory_phase,1043516,GW/snail.jpg,,,,51,,,0.5714285714285714,0,GW/basket.jpg,GW/camera.jpg,GW/gong.jpg,GW/basket.jpg,GW/gong.jpg,GW/camera.jpg,0.5,closer,,
null,,html-keyboard-response,1044520,<p></p>,,,,null,,,,,,,,,,,,,,
3529.600000000093,,directmemory_phase,1048052,GW/gong.jpg,,,,50,,,0.5862068965517241,1,GW/barrel.jpg,GW/wheelchair.jpg,GW/teeth.jpg,GW/wheelchair.jpg,GW/barrel.jpg,GW/teeth.jpg,1,,,
null,,html-keyboard-response,1049057,<p></p>,,,,null,,,,,,,,,,,,,,
3993,,directmemory_phase,1053052,GW/globe.jpg,,,,51,,,0.6,1,GW/jukebox.jpg,GW/dustpan.jpg,GW/barrel.jpg,GW/barrel.jpg,GW/dustpan.jpg,GW/jukebox.jpg,1,,,
null,,html-keyboard-response,1054056,<p></p>,,,,null,,,,,,,,,,,,,,
2120.399999999907,,directmemory_phase,1056180,GW/camera.jpg,,,,49,,,0.6129032258064516,1,GW/gong.jpg,GW/paint.jpg,GW/wheelchair.jpg,GW/gong.jpg,GW/wheelchair.jpg,GW/paint.jpg,1,,,
null,,html-keyboard-response,1057184,<p></p>,,,,null,,,,,,,,,,,,,,
null,,directmemory_phase,1063687,,,,,null,,,0.59375,0,,,,,,,0,,,
null,,html-keyboard-response,1064690,<p></p>,,,,null,,,,,,,,,,,,,,
53895.40000000037,,intro_1,1118586,instruct,,0,,,,,,,,,,,,,,,,
18318,,intro_2,1136906,instruct,,1,Next,,,,,,,,,,,,,,,
21302.5,,intro_3,1158210,instruct,,1,Next,,,,,,,,,,,,,,,
17942.19999999972,,intro_4,1176153,instruct,,1,Next,,,,,,,,,,,,,,,
35166.60000000009,,intro_5,1211322,instruct,,1,Next,,,,,,,,,,,,,,,
106710.6000000001,,intro_6,1318034,instruct,,1,Next,,,,,,,,,,,,,,,
53254,,intro_7,1371290,instruct,,1,Next,,,,,,,,,,,,,,,
12070.399999999907,,intro_8,1383362,instruct,,1,Next,,,,,,,,,,,,,,,
2888,,shortestpath_phase,1386252,GW/teeth.jpg,,,,50,GW/globe.jpg,GW/wheelchair.jpg,1,1,,,,GW/wheelchair.jpg,,,,,One Edge Diff,Three Edge Four Edge
null,,html-keyboard-response,1387257,<p></p>,,,,null,,,,,,,,,,,,,,
4975.899999999907,,shortestpath_phase,1392235,GW/camera.jpg,,,,49,GW/soldier.jpg,GW/jukebox.jpg,0.5,0,,,,GW/jukebox.jpg,,,,,Two Edge Diff,Four Edge Six Edge
null,,html-keyboard-response,1393239,<p></p>,,,,null,,,,,,,,,,,,,,
1897.5,,shortestpath_phase,1395140,GW/wheelchair.jpg,,,,50,GW/soldier.jpg,GW/teeth.jpg,0.6666666666666666,1,,,,GW/teeth.jpg,,,,,One Edge Diff,Three Edge Four Edge
null,,html-keyboard-response,1396143,<p></p>,,,,null,,,,,,,,,,,,,,
2369.8000000002794,,shortestpath_phase,1398516,GW/jukebox.jpg,,,,50,GW/snail.jpg,GW/basket.jpg,0.75,1,,,,GW/basket.jpg,,,,,One Edge Diff,Four Edge Five Edge
null,,html-keyboard-response,1399520,<p></p>,,,,null,,,,,,,,,,,,,,
4353.299999999814,,shortestpath_phase,1403876,GW/hat.jpg,,,,49,GW/wheelchair.jpg,GW/snail.jpg,0.8,1,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Three Edge Five Edge
null,,html-keyboard-response,1404880,<p></p>,,,,null,,,,,,,,,,,,,,
2041.2000000001863,,shortestpath_phase,1406924,GW/teeth.jpg,,,,50,GW/camera.jpg,GW/globe.jpg,0.8333333333333334,1,,,,GW/globe.jpg,,,,,One Edge Diff,Four Edge Five Edge
null,,html-keyboard-response,1407928,<p></p>,,,,null,,,,,,,,,,,,,,
3464.5,,shortestpath_phase,1411395,GW/basket.jpg,,,,50,GW/teeth.jpg,GW/jukebox.jpg,0.8571428571428571,1,,,,GW/jukebox.jpg,,,,,One Edge Diff,Four Edge Five Edge
null,,html-keyboard-response,1412400,<p></p>,,,,null,,,,,,,,,,,,,,
3400.5,,shortestpath_phase,1415803,GW/globe.jpg,,,,49,GW/paint.jpg,GW/wheelchair.jpg,0.75,0,,,,GW/wheelchair.jpg,,,,,One Edge Diff,Two Edge Three Edge
null,,html-keyboard-response,1416807,<p></p>,,,,null,,,,,,,,,,,,,,
4499.299999999814,,shortestpath_phase,1421308,GW/hat.jpg,,,,50,GW/camera.jpg,GW/gong.jpg,0.7777777777777778,1,,,,GW/gong.jpg,,,,,One Edge Diff,Four Edge Five Edge
null,,html-keyboard-response,1422312,<p></p>,,,,null,,,,,,,,,,,,,,
1656.6999999997206,,shortestpath_phase,1423971,GW/teeth.jpg,,,,50,GW/gong.jpg,GW/wheelchair.jpg,0.8,1,,,,GW/wheelchair.jpg,,,,,One Edge Diff,Three Edge Four Edge
null,,html-keyboard-response,1424976,<p></p>,,,,null,,,,,,,,,,,,,,
1953.1000000000931,,shortestpath_phase,1426931,GW/camera.jpg,,,,49,GW/globe.jpg,GW/teeth.jpg,0.8181818181818182,1,,,,GW/globe.jpg,,,,,Two Edge Diff,Three Edge Five Edge
null,,html-keyboard-response,1427935,<p></p>,,,,null,,,,,,,,,,,,,,
1810.1000000000931,,shortestpath_phase,1429747,GW/hat.jpg,,,,50,GW/snail.jpg,GW/paint.jpg,0.8333333333333334,1,,,,GW/paint.jpg,,,,,Three Edge Diff,Three Edge Six Edge
null,,html-keyboard-response,1430752,<p></p>,,,,null,,,,,,,,,,,,,,
3257.399999999907,,shortestpath_phase,1434012,GW/snail.jpg,,,,50,GW/globe.jpg,GW/soldier.jpg,0.7692307692307693,0,,,,GW/globe.jpg,,,,,Four Edge Diff,Two Edge Six Edge
null,,html-keyboard-response,1435017,<p></p>,,,,null,,,,,,,,,,,,,,
1599.3999999999069,,shortestpath_phase,1436619,GW/camera.jpg,,,,50,GW/hat.jpg,GW/wheelchair.jpg,0.7857142857142857,1,,,,GW/wheelchair.jpg,,,,,Three Edge Diff,Two Edge Five Edge
null,,html-keyboard-response,1437623,<p></p>,,,,null,,,,,,,,,,,,,,
1753.9000000003725,,shortestpath_phase,1439380,GW/hat.jpg,,,,50,GW/wheelchair.jpg,GW/teeth.jpg,0.8,1,,,,GW/teeth.jpg,,,,,One Edge Diff,Two Edge Three Edge
null,,html-keyboard-response,1440384,<p></p>,,,,null,,,,,,,,,,,,,,
3097.100000000093,,shortestpath_phase,1443484,GW/basket.jpg,,,,49,GW/wheelchair.jpg,GW/soldier.jpg,0.8125,1,,,,GW/wheelchair.jpg,,,,,Three Edge Diff,Two Edge Five Edge
null,,html-keyboard-response,1444488,<p></p>,,,,null,,,,,,,,,,,,,,
2521.6999999997206,,shortestpath_phase,1447012,GW/camera.jpg,,,,50,GW/teeth.jpg,GW/soldier.jpg,0.7647058823529411,0,,,,GW/teeth.jpg,,,,,One Edge Diff,Five Edge Six Edge
null,,html-keyboard-response,1448017,<p></p>,,,,null,,,,,,,,,,,,,,
3632,,shortestpath_phase,1451652,GW/paint.jpg,,,,49,GW/barrel.jpg,GW/basket.jpg,0.7777777777777778,1,,,,GW/barrel.jpg,,,,,One Edge Diff,Two Edge Three Edge
null,,html-keyboard-response,1452656,<p></p>,,,,null,,,,,,,,,,,,,,
2176.7999999998137,,shortestpath_phase,1454836,GW/jukebox.jpg,,,,50,GW/snail.jpg,GW/wheelchair.jpg,0.7894736842105263,1,,,,GW/wheelchair.jpg,,,,,Three Edge Diff,Two Edge Five Edge
null,,html-keyboard-response,1455840,<p></p>,,,,null,,,,,,,,,,,,,,
2233.2999999998137,,shortestpath_phase,1458076,GW/teeth.jpg,,,,49,GW/basket.jpg,GW/barrel.jpg,0.75,0,,,,GW/barrel.jpg,,,,,Two Edge Diff,Three Edge Five Edge
null,,html-keyboard-response,1459080,<p></p>,,,,null,,,,,,,,,,,,,,
2225,,shortestpath_phase,1461308,GW/soldier.jpg,,,,50,GW/globe.jpg,GW/basket.jpg,0.7142857142857143,0,,,,GW/globe.jpg,,,,,One Edge Diff,Four Edge Five Edge
null,,html-keyboard-response,1462312,<p></p>,,,,null,,,,,,,,,,,,,,
3296.7000000001863,,shortestpath_phase,1465612,GW/gong.jpg,,,,50,GW/jukebox.jpg,GW/hat.jpg,0.6818181818181818,0,,,,GW/jukebox.jpg,,,,,One Edge Diff,Three Edge Four Edge
null,,html-keyboard-response,1466617,<p></p>,,,,null,,,,,,,,,,,,,,
3072.899999999907,,shortestpath_phase,1469692,GW/camera.jpg,,,,50,GW/dustpan.jpg,GW/hat.jpg,0.6521739130434783,0,,,,GW/dustpan.jpg,,,,,One Edge Diff,Four Edge Five Edge
null,,html-keyboard-response,1470696,<p></p>,,,,null,,,,,,,,,,,,,,
2617.100000000093,,shortestpath_phase,1473316,GW/teeth.jpg,,,,50,GW/camera.jpg,GW/gong.jpg,0.6666666666666666,1,,,,GW/gong.jpg,,,,,One Edge Diff,Four Edge Five Edge
null,,html-keyboard-response,1474320,<p></p>,,,,null,,,,,,,,,,,,,,
2199.100000000093,,shortestpath_phase,1476521,GW/dustpan.jpg,,,,50,GW/camera.jpg,GW/wheelchair.jpg,0.68,1,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Two Edge Four Edge
null,,html-keyboard-response,1477525,<p></p>,,,,null,,,,,,,,,,,,,,
2996.5,,shortestpath_phase,1480524,GW/camera.jpg,,,,50,GW/hat.jpg,GW/soldier.jpg,0.6538461538461539,0,,,,GW/hat.jpg,,,,,One Edge Diff,Five Edge Six Edge
null,,html-keyboard-response,1481529,<p></p>,,,,null,,,,,,,,,,,,,,
3848.5,,shortestpath_phase,1485380,GW/gong.jpg,,,,50,GW/teeth.jpg,GW/soldier.jpg,0.6296296296296297,0,,,,GW/teeth.jpg,,,,,One Edge Diff,Four Edge Five Edge
null,,html-keyboard-response,1486384,<p></p>,,,,null,,,,,,,,,,,,,,
1904.7000000001863,,shortestpath_phase,1488292,GW/camera.jpg,,,,49,GW/wheelchair.jpg,GW/barrel.jpg,0.6428571428571429,1,,,,GW/wheelchair.jpg,,,,,One Edge Diff,Two Edge Three Edge
null,,html-keyboard-response,1489297,<p></p>,,,,null,,,,,,,,,,,,,,
1969.3000000002794,,shortestpath_phase,1491268,GW/hat.jpg,,,,49,GW/paint.jpg,GW/gong.jpg,0.6551724137931034,1,,,,GW/paint.jpg,,,,,Two Edge Diff,Two Edge Four Edge
null,,html-keyboard-response,1492274,<p></p>,,,,null,,,,,,,,,,,,,,
3295.100000000093,,shortestpath_phase,1495571,GW/globe.jpg,,,,50,GW/snail.jpg,GW/camera.jpg,0.6333333333333333,0,,,,GW/snail.jpg,,,,,One Edge Diff,Two Edge Three Edge
null,,html-keyboard-response,1496575,<p></p>,,,,null,,,,,,,,,,,,,,
2546.100000000093,,shortestpath_phase,1499123,GW/basket.jpg,,,,49,GW/hat.jpg,GW/soldier.jpg,0.6451612903225806,1,,,,GW/hat.jpg,,,,,One Edge Diff,Four Edge Five Edge
null,,html-keyboard-response,1500129,<p></p>,,,,null,,,,,,,,,,,,,,
3385,,shortestpath_phase,1503516,GW/snail.jpg,,,,49,GW/globe.jpg,GW/jukebox.jpg,0.65625,1,,,,GW/globe.jpg,,,,,Three Edge Diff,Three Edge Six Edge
null,,html-keyboard-response,1504520,<p></p>,,,,null,,,,,,,,,,,,,,
2673.1999999997206,,shortestpath_phase,1507195,GW/teeth.jpg,,,,50,GW/snail.jpg,GW/hat.jpg,0.6666666666666666,1,,,,GW/hat.jpg,,,,,Four Edge Diff,Two Edge Six Edge
null,,html-keyboard-response,1508199,<p></p>,,,,null,,,,,,,,,,,,,,
2585.8000000002794,,shortestpath_phase,1510788,GW/soldier.jpg,,,,49,GW/snail.jpg,GW/dustpan.jpg,0.6470588235294118,0,,,,GW/dustpan.jpg,,,,,Four Edge Diff,Two Edge Six Edge
null,,html-keyboard-response,1511791,<p></p>,,,,null,,,,,,,,,,,,,,
3842.0999999996275,,shortestpath_phase,1515636,GW/teeth.jpg,,,,49,GW/hat.jpg,GW/gong.jpg,0.6571428571428571,1,,,,GW/hat.jpg,,,,,Two Edge Diff,Two Edge Four Edge
null,,html-keyboard-response,1516640,<p></p>,,,,null,,,,,,,,,,,,,,
2712.2999999998137,,shortestpath_phase,1519356,GW/snail.jpg,,,,50,GW/soldier.jpg,GW/dustpan.jpg,0.6666666666666666,1,,,,GW/dustpan.jpg,,,,,Two Edge Diff,Four Edge Six Edge
null,,html-keyboard-response,1520359,<p></p>,,,,null,,,,,,,,,,,,,,
1721.3999999999069,,shortestpath_phase,1522082,GW/teeth.jpg,,,,50,GW/basket.jpg,GW/paint.jpg,0.6756756756756757,1,,,,GW/paint.jpg,,,,,Three Edge Diff,Three Edge Six Edge
null,,html-keyboard-response,1523086,<p></p>,,,,null,,,,,,,,,,,,,,
2618.9000000003725,,shortestpath_phase,1525708,GW/globe.jpg,,,,50,GW/dustpan.jpg,GW/soldier.jpg,0.6578947368421053,0,,,,GW/dustpan.jpg,,,,,Two Edge Diff,Two Edge Four Edge
null,,html-keyboard-response,1526712,<p></p>,,,,null,,,,,,,,,,,,,,
3273.1999999997206,,shortestpath_phase,1529988,GW/snail.jpg,,,,49,GW/paint.jpg,GW/hat.jpg,0.6666666666666666,1,,,,GW/paint.jpg,,,,,One Edge Diff,Four Edge Five Edge
null,,html-keyboard-response,1530992,<p></p>,,,,null,,,,,,,,,,,,,,
3513.5,,shortestpath_phase,1534507,GW/barrel.jpg,,,,50,GW/camera.jpg,GW/jukebox.jpg,0.675,1,,,,GW/jukebox.jpg,,,,,One Edge Diff,Two Edge Three Edge
null,,html-keyboard-response,1535512,<p></p>,,,,null,,,,,,,,,,,,,,
1718.8999999999069,,shortestpath_phase,1537233,GW/teeth.jpg,,,,49,GW/basket.jpg,GW/soldier.jpg,0.6585365853658537,0,,,,GW/soldier.jpg,,,,,Two Edge Diff,Three Edge Five Edge
null,,html-keyboard-response,1538236,<p></p>,,,,null,,,,,,,,,,,,,,
1652.6999999997206,,shortestpath_phase,1539889,GW/snail.jpg,,,,50,GW/barrel.jpg,GW/jukebox.jpg,0.6428571428571429,0,,,,GW/barrel.jpg,,,,,Two Edge Diff,Three Edge Five Edge
null,,html-keyboard-response,1540894,<p></p>,,,,null,,,,,,,,,,,,,,
3931.600000000093,,shortestpath_phase,1544828,GW/soldier.jpg,,,,50,GW/jukebox.jpg,GW/basket.jpg,0.627906976744186,0,,,,GW/jukebox.jpg,,,,,Three Edge Diff,Three Edge Six Edge
null,,html-keyboard-response,1545831,<p></p>,,,,null,,,,,,,,,,,,,,
2090.1999999997206,,shortestpath_phase,1547924,GW/camera.jpg,,,,50,GW/basket.jpg,GW/hat.jpg,0.6136363636363636,0,,,,GW/basket.jpg,,,,,Three Edge Diff,Three Edge Six Edge
null,,html-keyboard-response,1548929,<p></p>,,,,null,,,,,,,,,,,,,,
1912.0999999996275,,shortestpath_phase,1550843,GW/soldier.jpg,,,,50,GW/camera.jpg,GW/jukebox.jpg,0.6222222222222222,1,,,,GW/jukebox.jpg,,,,,Four Edge Diff,Two Edge Six Edge
null,,html-keyboard-response,1551848,<p></p>,,,,null,,,,,,,,,,,,,,
2817,,shortestpath_phase,1554668,GW/globe.jpg,,,,50,GW/teeth.jpg,GW/snail.jpg,0.6304347826086957,1,,,,GW/snail.jpg,,,,,Two Edge Diff,Two Edge Four Edge
null,,html-keyboard-response,1555672,<p></p>,,,,null,,,,,,,,,,,,,,
4584.899999999907,,shortestpath_phase,1560260,GW/soldier.jpg,,,,50,GW/wheelchair.jpg,GW/camera.jpg,0.6170212765957447,0,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Four Edge Six Edge
null,,html-keyboard-response,1561264,<p></p>,,,,null,,,,,,,,,,,,,,
2616.7999999998137,,shortestpath_phase,1563883,GW/snail.jpg,,,,49,GW/teeth.jpg,GW/globe.jpg,0.6041666666666666,0,,,,GW/globe.jpg,,,,,Four Edge Diff,Two Edge Six Edge
null,,html-keyboard-response,1564887,<p></p>,,,,null,,,,,,,,,,,,,,
2497.399999999907,,shortestpath_phase,1567387,GW/soldier.jpg,,,,50,GW/basket.jpg,GW/camera.jpg,0.5918367346938775,0,,,,GW/basket.jpg,,,,,One Edge Diff,Five Edge Six Edge
null,,html-keyboard-response,1568392,<p></p>,,,,null,,,,,,,,,,,,,,
4617.699999999721,,shortestpath_phase,1573012,GW/camera.jpg,,,,50,GW/soldier.jpg,GW/dustpan.jpg,0.6,1,,,,GW/dustpan.jpg,,,,,Two Edge Diff,Four Edge Six Edge
null,,html-keyboard-response,1574026,<p></p>,,,,null,,,,,,,,,,,,,,
1869.6000000000931,,shortestpath_phase,1575897,GW/hat.jpg,,,,49,GW/paint.jpg,GW/basket.jpg,0.6078431372549019,1,,,,GW/paint.jpg,,,,,Two Edge Diff,Two Edge Four Edge
null,,html-keyboard-response,1576901,<p></p>,,,,null,,,,,,,,,,,,,,
2612.100000000093,,shortestpath_phase,1579516,GW/teeth.jpg,,,,49,GW/dustpan.jpg,GW/basket.jpg,0.6153846153846154,1,,,,GW/dustpan.jpg,,,,,Three Edge Diff,Three Edge Six Edge
null,,html-keyboard-response,1580520,<p></p>,,,,null,,,,,,,,,,,,,,
2720.899999999907,,shortestpath_phase,1583244,GW/camera.jpg,,,,49,GW/basket.jpg,GW/hat.jpg,0.6226415094339622,1,,,,GW/basket.jpg,,,,,Three Edge Diff,Two Edge Five Edge
null,,html-keyboard-response,1584248,<p></p>,,,,null,,,,,,,,,,,,,,
1768.6999999997206,,shortestpath_phase,1586019,GW/wheelchair.jpg,,,,49,GW/dustpan.jpg,GW/soldier.jpg,0.6296296296296297,1,,,,GW/dustpan.jpg,,,,,Two Edge Diff,Two Edge Four Edge
null,,html-keyboard-response,1587024,<p></p>,,,,null,,,,,,,,,,,,,,
2952.8000000002794,,shortestpath_phase,1589980,GW/hat.jpg,,,,49,GW/camera.jpg,GW/globe.jpg,0.6181818181818182,0,,,,GW/globe.jpg,,,,,Two Edge Diff,Three Edge Five Edge
null,,html-keyboard-response,1590984,<p></p>,,,,null,,,,,,,,,,,,,,
2817.100000000093,,shortestpath_phase,1593804,GW/gong.jpg,,,,50,GW/soldier.jpg,GW/jukebox.jpg,0.625,1,,,,GW/jukebox.jpg,,,,,Two Edge Diff,Three Edge Five Edge
null,,html-keyboard-response,1594809,<p></p>,,,,null,,,,,,,,,,,,,,
1430.6000000000931,,shortestpath_phase,1596241,GW/hat.jpg,,,,49,GW/paint.jpg,GW/globe.jpg,0.631578947368421,1,,,,GW/paint.jpg,,,,,One Edge Diff,Two Edge Three Edge
null,,html-keyboard-response,1597243,<p></p>,,,,null,,,,,,,,,,,,,,
1710.6000000000931,,shortestpath_phase,1598956,GW/gong.jpg,,,,49,GW/jukebox.jpg,GW/globe.jpg,0.6206896551724138,0,,,,GW/globe.jpg,,,,,One Edge Diff,Two Edge Three Edge
null,,html-keyboard-response,1599960,<p></p>,,,,null,,,,,,,,,,,,,,
1392.6000000000931,,shortestpath_phase,1601356,GW/hat.jpg,,,,49,GW/paint.jpg,GW/camera.jpg,0.6271186440677966,1,,,,GW/paint.jpg,,,,,Three Edge Diff,Two Edge Five Edge
null,,html-keyboard-response,1602360,<p></p>,,,,null,,,,,,,,,,,,,,
1504.8999999999069,,shortestpath_phase,1603868,GW/camera.jpg,,,,50,GW/soldier.jpg,GW/basket.jpg,0.6333333333333333,1,,,,GW/basket.jpg,,,,,Four Edge Diff,Two Edge Six Edge
null,,html-keyboard-response,1604872,<p></p>,,,,null,,,,,,,,,,,,,,
3288.2999999998137,,shortestpath_phase,1608163,GW/snail.jpg,,,,50,GW/teeth.jpg,GW/paint.jpg,0.639344262295082,1,,,,GW/paint.jpg,,,,,Two Edge Diff,Four Edge Six Edge
null,,html-keyboard-response,1609168,<p></p>,,,,null,,,,,,,,,,,,,,
4072.7000000001863,,shortestpath_phase,1613243,GW/gong.jpg,,,,49,GW/hat.jpg,GW/globe.jpg,0.6290322580645161,0,,,,GW/globe.jpg,,,,,Two Edge Diff,Two Edge Four Edge
null,,html-keyboard-response,1614247,<p></p>,,,,null,,,,,,,,,,,,,,
2258.1999999997206,,shortestpath_phase,1616508,GW/snail.jpg,,,,49,GW/teeth.jpg,GW/jukebox.jpg,0.6190476190476191,0,,,,GW/jukebox.jpg,,,,,One Edge Diff,Five Edge Six Edge
null,,html-keyboard-response,1617512,<p></p>,,,,null,,,,,,,,,,,,,,
3096.5,,shortestpath_phase,1620612,GW/camera.jpg,,,,49,GW/paint.jpg,GW/dustpan.jpg,0.625,1,,,,GW/paint.jpg,,,,,One Edge Diff,Three Edge Four Edge
null,,html-keyboard-response,1621616,<p></p>,,,,null,,,,,,,,,,,,,,
3049.399999999907,,shortestpath_phase,1624668,GW/snail.jpg,,,,49,GW/gong.jpg,GW/jukebox.jpg,0.6307692307692307,1,,,,GW/gong.jpg,,,,,Three Edge Diff,Three Edge Six Edge
null,,html-keyboard-response,1625672,<p></p>,,,,null,,,,,,,,,,,,,,
3073.399999999907,,shortestpath_phase,1628748,GW/camera.jpg,,,,49,GW/basket.jpg,GW/teeth.jpg,0.6363636363636364,1,,,,GW/basket.jpg,,,,,Three Edge Diff,Three Edge Six Edge
null,,html-keyboard-response,1629753,<p></p>,,,,null,,,,,,,,,,,,,,
4072.399999999907,,shortestpath_phase,1633828,GW/snail.jpg,,,,49,GW/hat.jpg,GW/soldier.jpg,0.6417910447761194,1,,,,GW/hat.jpg,,,,,One Edge Diff,Five Edge Six Edge
null,,html-keyboard-response,1634832,<p></p>,,,,null,,,,,,,,,,,,,,
3321.1999999997206,,shortestpath_phase,1638156,GW/soldier.jpg,,,,50,GW/gong.jpg,GW/teeth.jpg,0.6470588235294118,1,,,,GW/teeth.jpg,,,,,Two Edge Diff,Three Edge Five Edge
null,,html-keyboard-response,1639163,<p></p>,,,,null,,,,,,,,,,,,,,
2374.5,,shortestpath_phase,1641540,GW/snail.jpg,,,,50,GW/soldier.jpg,GW/paint.jpg,0.6521739130434783,1,,,,GW/paint.jpg,,,,,Two Edge Diff,Four Edge Six Edge
null,,html-keyboard-response,1642544,<p></p>,,,,null,,,,,,,,,,,,,,
2648.6999999997206,,shortestpath_phase,1645196,GW/teeth.jpg,,,,50,GW/soldier.jpg,GW/dustpan.jpg,0.6571428571428571,1,,,,GW/dustpan.jpg,,,,,One Edge Diff,Two Edge Three Edge
null,,html-keyboard-response,1646200,<p></p>,,,,null,,,,,,,,,,,,,,
2344.899999999907,,shortestpath_phase,1648548,GW/snail.jpg,,,,49,GW/gong.jpg,GW/soldier.jpg,0.6619718309859155,1,,,,GW/gong.jpg,,,,,Four Edge Diff,Two Edge Six Edge
null,,html-keyboard-response,1649552,<p></p>,,,,null,,,,,,,,,,,,,,
1568.6000000000931,,shortestpath_phase,1651123,GW/jukebox.jpg,,,,49,GW/barrel.jpg,GW/snail.jpg,0.6666666666666666,1,,,,GW/barrel.jpg,,,,,Three Edge Diff,Two Edge Five Edge
null,,html-keyboard-response,1652128,<p></p>,,,,null,,,,,,,,,,,,,,
4191.299999999814,,shortestpath_phase,1656322,GW/camera.jpg,,,,50,GW/basket.jpg,GW/barrel.jpg,0.6575342465753424,0,,,,GW/basket.jpg,,,,,One Edge Diff,Two Edge Three Edge
null,,html-keyboard-response,1657324,<p></p>,,,,null,,,,,,,,,,,,,,
2868.5999999996275,,shortestpath_phase,1660196,GW/globe.jpg,,,,50,GW/jukebox.jpg,GW/wheelchair.jpg,0.6621621621621622,1,,,,GW/wheelchair.jpg,,,,,One Edge Diff,Two Edge Three Edge
null,,html-keyboard-response,1661202,<p></p>,,,,null,,,,,,,,,,,,,,
3727.2999999998137,,shortestpath_phase,1664932,GW/jukebox.jpg,,,,49,GW/basket.jpg,GW/barrel.jpg,0.6533333333333333,0,,,,GW/barrel.jpg,,,,,Two Edge Diff,Two Edge Four Edge
null,,html-keyboard-response,1665936,<p></p>,,,,null,,,,,,,,,,,,,,
1984.8999999999069,,shortestpath_phase,1667924,GW/basket.jpg,,,,50,GW/dustpan.jpg,GW/soldier.jpg,0.6447368421052632,0,,,,GW/dustpan.jpg,,,,,Two Edge Diff,Three Edge Five Edge
null,,html-keyboard-response,1668929,<p></p>,,,,null,,,,,,,,,,,,,,
3968,,shortestpath_phase,1672900,GW/soldier.jpg,,,,49,GW/globe.jpg,GW/barrel.jpg,0.6363636363636364,0,,,,GW/barrel.jpg,,,,,One Edge Diff,Three Edge Four Edge
null,,html-keyboard-response,1673904,<p></p>,,,,null,,,,,,,,,,,,,,
2823,,shortestpath_phase,1676729,GW/snail.jpg,,,,49,GW/hat.jpg,GW/globe.jpg,0.6282051282051282,0,,,,GW/globe.jpg,,,,,Three Edge Diff,Two Edge Five Edge
null,,html-keyboard-response,1677732,<p></p>,,,,null,,,,,,,,,,,,,,
1661.4000000003725,,shortestpath_phase,1679396,GW/teeth.jpg,,,,50,GW/snail.jpg,GW/basket.jpg,0.6329113924050633,1,,,,GW/basket.jpg,,,,,One Edge Diff,Five Edge Six Edge
null,,html-keyboard-response,1680401,<p></p>,,,,null,,,,,,,,,,,,,,
3158.3000000002794,,shortestpath_phase,1683561,GW/dustpan.jpg,,,,49,GW/wheelchair.jpg,GW/snail.jpg,0.6375,1,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Two Edge Four Edge
null,,html-keyboard-response,1684564,<p></p>,,,,null,,,,,,,,,,,,,,
3404.4000000003725,,shortestpath_phase,1687971,GW/soldier.jpg,,,,50,GW/camera.jpg,GW/gong.jpg,0.6419753086419753,1,,,,GW/gong.jpg,,,,,One Edge Diff,Five Edge Six Edge
null,,html-keyboard-response,1688976,<p></p>,,,,null,,,,,,,,,,,,,,
1817.1000000000931,,shortestpath_phase,1690796,GW/basket.jpg,,,,49,GW/hat.jpg,GW/teeth.jpg,0.6463414634146342,1,,,,GW/hat.jpg,,,,,One Edge Diff,Four Edge Five Edge
null,,html-keyboard-response,1691802,<p></p>,,,,null,,,,,,,,,,,,,,
3727.100000000093,,shortestpath_phase,1695532,GW/snail.jpg,,,,50,GW/teeth.jpg,GW/gong.jpg,0.6506024096385542,1,,,,GW/gong.jpg,,,,,Four Edge Diff,Two Edge Six Edge
null,,html-keyboard-response,1696537,<p></p>,,,,null,,,,,,,,,,,,,,
2144.2999999998137,,shortestpath_phase,1698684,GW/teeth.jpg,,,,49,GW/snail.jpg,GW/globe.jpg,0.6428571428571429,0,,,,GW/globe.jpg,,,,,Two Edge Diff,Four Edge Six Edge
null,,html-keyboard-response,1699689,<p></p>,,,,null,,,,,,,,,,,,,,
2519.600000000093,,shortestpath_phase,1702212,GW/soldier.jpg,,,,49,GW/snail.jpg,GW/jukebox.jpg,0.6352941176470588,0,,,,GW/jukebox.jpg,,,,,Four Edge Diff,Two Edge Six Edge
null,,html-keyboard-response,1703216,<p></p>,,,,null,,,,,,,,,,,,,,
2489.2000000001863,,shortestpath_phase,1705708,GW/teeth.jpg,,,,50,GW/hat.jpg,GW/camera.jpg,0.627906976744186,0,,,,GW/hat.jpg,,,,,Three Edge Diff,Two Edge Five Edge
