rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor,problems,smooth,distraction,strategies,easier,similar,comments
1394.9000000357628,,rt_thecrossant_black,1008769,,black_plus_sign,,,,49,,,1,0.991304347826087,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1008874,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1011888,,black_plus_sign,,,,null,GW/hanover.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1012722,,yellow,,,,null,GW/hanover.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1013235,,yellow,,,,null,GW/hanover.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
741.8999999761581,,rt_thecrossant_black,1014413,,black_plus_sign,,,,50,,,1,0.9913793103448276,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1014521,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1017528,,black_plus_sign,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1018189,,blue,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1018692,,blue,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
1089,,rt_thecrossant_black,1020042,,black_plus_sign,,,,49,,,1,0.9914529914529915,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1020146,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1023154,,black_plus_sign,,,,null,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1023655,,blue,,,,null,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1024157,,blue,,,,null,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
798.8000000119209,,rt_thecrossant_black,1025670,,black_plus_sign,,,,49,,,1,0.9915254237288136,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1025777,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1028785,,black_plus_sign,,,,null,GW/hotsprings.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1029371,,yellow,,,,null,GW/hotsprings.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1029876,,yellow,,,,null,GW/hotsprings.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
688.4000000357628,,rt_thecrossant_black,1031302,,black_plus_sign,,,,50,,,1,0.9915966386554622,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1031410,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1034418,,black_plus_sign,,,,null,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1035358,,blue,,,,null,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
410.5,,rt_plussign_withcolor,1035861,,blue,,,,49,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,1036937,,black_plus_sign,,,,null,,,1,0.9916666666666667,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1037041,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1040048,,black_plus_sign,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1040660,,yellow,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
449.5999999642372,,rt_plussign_withcolor,1041165,,yellow,,,,50,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,1042562,,black_plus_sign,,,,null,,,1,0.9917355371900827,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1042668,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1045675,,black_plus_sign,,,,null,GW/boulder.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1046401,,blue,,,,null,GW/boulder.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1046905,,blue,,,,null,GW/boulder.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
856,,rt_thecrossant_black,1048192,,black_plus_sign,,,,49,,,1,0.9918032786885246,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1048298,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1051305,,black_plus_sign,,,,null,GW/racine.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1052409,,blue,,,,null,GW/racine.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1052915,,blue,,,,null,GW/racine.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
850,,rt_thecrossant_black,1053820,,black_plus_sign,,,,49,,,1,0.991869918699187,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1053926,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1056936,,black_plus_sign,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1057775,,blue,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
416.7999999523163,,rt_plussign_withcolor,1058278,,blue,,,,49,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,1059452,,black_plus_sign,,,,null,,,1,0.9919354838709677,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1059557,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1062570,,black_plus_sign,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1063080,,blue,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1063582,,blue,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
1047.4000000357628,,rt_thecrossant_black,1065087,,black_plus_sign,,,,49,,,1,0.992,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1065192,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1068199,,black_plus_sign,,,,null,GW/shreveport.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1069266,,blue,,,,null,GW/shreveport.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1069769,,blue,,,,null,GW/shreveport.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
690.8999999761581,,rt_thecrossant_black,1070717,,black_plus_sign,,,,49,,,1,0.9920634920634921,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1070822,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1073830,,black_plus_sign,,,,null,GW/carmel.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1074762,,yellow,,,,null,GW/carmel.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1075268,,yellow,,,,null,GW/carmel.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
1186.4000000357628,,rt_thecrossant_black,1076351,,black_plus_sign,,,,50,,,1,0.9921259842519685,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1076457,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1079467,,black_plus_sign,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1080349,,blue,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1080853,,blue,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
1187.6000000238419,,rt_thecrossant_black,1081985,,black_plus_sign,,,,49,,,1,0.9921875,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1082093,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
49901,,learn_break,1132008,,learn_break,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
23619.400000035763,,intro_1,1155636,,instruct,,0,Start,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513.8999999761581,,directmemory_phase,1157161,,GW/hotsprings.png,,,,50,,,1,1,GW/racine.png,GW/peoria.png,GW/cornwall.png,GW/peoria.png,GW/racine.png,GW/cornwall.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1158172,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1183.0999999642372,,directmemory_phase,1159361,,GW/cornwall.png,,,,51,,,1,1,GW/huntsville.png,GW/shreveport.png,GW/newhope.png,GW/newhope.png,GW/shreveport.png,GW/huntsville.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1160368,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1104.2000000476837,,directmemory_phase,1161485,,GW/leesburg.png,,,,50,,,1,1,GW/westpalmbeach.png,GW/racine.png,GW/shreveport.png,GW/racine.png,GW/westpalmbeach.png,GW/shreveport.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1162492,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
3531.699999988079,,directmemory_phase,1166035,,GW/peoria.png,,,,49,,,1,1,GW/shreveport.png,GW/leesburg.png,GW/westpalmbeach.png,GW/shreveport.png,GW/westpalmbeach.png,GW/leesburg.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1167044,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2659.2999999523163,,directmemory_phase,1169709,,GW/westpalmbeach.png,,,,49,,,1,1,GW/boulder.png,GW/gatlinburg.png,GW/shreveport.png,GW/boulder.png,GW/shreveport.png,GW/gatlinburg.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1170722,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,,directmemory_phase,1172083,,GW/hanover.png,,,,51,,,1,1,GW/shreveport.png,GW/leesburg.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/leesburg.png,GW/shreveport.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1173091,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2748.600000023842,,directmemory_phase,1175844,,GW/boulder.png,,,,51,,,1,1,GW/gatlinburg.png,GW/newhope.png,GW/shreveport.png,GW/shreveport.png,GW/newhope.png,GW/gatlinburg.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1176851,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1579.4000000357628,,directmemory_phase,1178449,,GW/hanover.png,,,,51,,,1,1,GW/newhope.png,GW/westpalmbeach.png,GW/racine.png,GW/racine.png,GW/westpalmbeach.png,GW/newhope.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1179468,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1320.5999999642372,,directmemory_phase,1180794,,GW/newhope.png,,,,49,,,1,1,GW/shreveport.png,GW/westpalmbeach.png,GW/hotsprings.png,GW/shreveport.png,GW/hotsprings.png,GW/westpalmbeach.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1181800,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
3475.600000023842,,directmemory_phase,1185282,,GW/boulder.png,,,,49,,,1,1,GW/huntsville.png,GW/cornwall.png,GW/hotsprings.png,GW/huntsville.png,GW/hotsprings.png,GW/cornwall.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1186291,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1594.199999988079,,directmemory_phase,1187896,,GW/newhope.png,,,,49,,,1,1,GW/peoria.png,GW/westpalmbeach.png,GW/boulder.png,GW/peoria.png,GW/boulder.png,GW/westpalmbeach.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1188907,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,,directmemory_phase,1190640,,GW/hotsprings.png,,,,51,,,1,1,GW/cornwall.png,GW/boulder.png,GW/shreveport.png,GW/shreveport.png,GW/boulder.png,GW/cornwall.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1191647,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2191.7000000476837,,directmemory_phase,1193844,,GW/huntsville.png,,,,51,,,1,1,GW/hotsprings.png,GW/westpalmbeach.png,GW/hanover.png,GW/hanover.png,GW/westpalmbeach.png,GW/hotsprings.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1194853,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1688.8999999761581,,directmemory_phase,1196546,,GW/shreveport.png,,,,50,,,1,1,GW/westpalmbeach.png,GW/peoria.png,GW/leesburg.png,GW/peoria.png,GW/westpalmbeach.png,GW/leesburg.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1197554,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1131.199999988079,,directmemory_phase,1198690,,GW/westpalmbeach.png,,,,51,,,1,1,GW/gatlinburg.png,GW/hanover.png,GW/racine.png,GW/racine.png,GW/hanover.png,GW/gatlinburg.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1199699,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
3683.800000011921,,directmemory_phase,1203387,,GW/peoria.png,,,,51,,,1,1,GW/racine.png,GW/boulder.png,GW/newhope.png,GW/newhope.png,GW/boulder.png,GW/racine.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1204395,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1656.300000011921,,directmemory_phase,1206056,,GW/racine.png,,,,49,,,1,1,GW/westpalmbeach.png,GW/carmel.png,GW/huntsville.png,GW/westpalmbeach.png,GW/huntsville.png,GW/carmel.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1207063,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1455.800000011921,,directmemory_phase,1208527,,GW/peoria.png,,,,50,,,1,1,GW/cornwall.png,GW/hotsprings.png,GW/leesburg.png,GW/hotsprings.png,GW/cornwall.png,GW/leesburg.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1209533,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
3733.600000023842,,directmemory_phase,1213273,,GW/shreveport.png,,,,51,,,1,1,GW/leesburg.png,GW/huntsville.png,GW/boulder.png,GW/boulder.png,GW/huntsville.png,GW/leesburg.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1214286,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
861.2999999523163,,directmemory_phase,1215153,,GW/gatlinburg.png,,,,51,,,1,1,GW/westpalmbeach.png,GW/huntsville.png,GW/hanover.png,GW/hanover.png,GW/huntsville.png,GW/westpalmbeach.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1216161,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1578.1000000238419,,directmemory_phase,1217744,,GW/shreveport.png,,,,50,,,1,1,GW/huntsville.png,GW/newhope.png,GW/racine.png,GW/newhope.png,GW/huntsville.png,GW/racine.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1218757,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,,directmemory_phase,1219844,,GW/westpalmbeach.png,,,,51,,,1,1,GW/cornwall.png,GW/leesburg.png,GW/hotsprings.png,GW/hotsprings.png,GW/leesburg.png,GW/cornwall.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1220855,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
3473.899999976158,,directmemory_phase,1224334,,GW/peoria.png,,,,50,,,1,1,GW/boulder.png,GW/carmel.png,GW/hanover.png,GW/carmel.png,GW/boulder.png,GW/hanover.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1225344,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1720.1000000238419,,directmemory_phase,1227069,,GW/racine.png,,,,51,,,1,1,GW/newhope.png,GW/huntsville.png,GW/hanover.png,GW/hanover.png,GW/huntsville.png,GW/newhope.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1228078,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
974.5,,directmemory_phase,1229057,,GW/carmel.png,,,,50,,,1,1,GW/shreveport.png,GW/peoria.png,GW/westpalmbeach.png,GW/peoria.png,GW/shreveport.png,GW/westpalmbeach.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1230065,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1324.699999988079,,directmemory_phase,1231394,,GW/boulder.png,,,,49,,,1,1,GW/westpalmbeach.png,GW/carmel.png,GW/hotsprings.png,GW/westpalmbeach.png,GW/hotsprings.png,GW/carmel.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1232406,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1826.3999999761581,,directmemory_phase,1234237,,GW/shreveport.png,,,,51,,,1,1,GW/hanover.png,GW/carmel.png,GW/hotsprings.png,GW/hotsprings.png,GW/carmel.png,GW/hanover.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1235245,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1207.6000000238419,,directmemory_phase,1236458,,GW/huntsville.png,,,,49,,,1,1,GW/boulder.png,GW/hotsprings.png,GW/shreveport.png,GW/boulder.png,GW/shreveport.png,GW/hotsprings.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1237467,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
3098.5,,directmemory_phase,1240575,,GW/hotsprings.png,,,,49,,,1,1,GW/westpalmbeach.png,GW/huntsville.png,GW/racine.png,GW/westpalmbeach.png,GW/racine.png,GW/huntsville.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1241583,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2346.199999988079,,directmemory_phase,1243941,,GW/hanover.png,,,,51,,,1,1,GW/hotsprings.png,GW/leesburg.png,GW/huntsville.png,GW/huntsville.png,GW/leesburg.png,GW/hotsprings.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1244948,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2519.5,,directmemory_phase,1247473,,GW/newhope.png,,,,51,,,1,1,GW/racine.png,GW/boulder.png,GW/cornwall.png,GW/cornwall.png,GW/boulder.png,GW/racine.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1248483,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
3108.699999988079,,directmemory_phase,1251599,,GW/racine.png,,,,51,,,1,1,GW/peoria.png,GW/huntsville.png,GW/leesburg.png,GW/leesburg.png,GW/huntsville.png,GW/peoria.png,1,,,,,,,,,,,,,,,
null,,html-keyboard-response,1252607,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
29927.299999952316,,intro_1,1282540,,instruct,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24526.30000001192,,intro_2,1307075,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192.300000011921,,intro_3,1315277,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
18174.899999976158,,intro_4,1333462,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
18772.30000001192,,intro_5,1352243,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
17200.69999998808,,intro_6,1369451,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
29614.69999998808,,intro_7,1399076,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
28467.600000023842,,intro_8,1427551,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,shortestpath_phase,1435062,,GW/leesburg.png,,,,null,GW/peoria.png,GW/cornwall.png,0,0,,,,GW/peoria.png,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,
null,,warning_page,1438078,,warning,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1439081,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2080.5,,shortestpath_phase,1441166,,GW/gatlinburg.png,,,,50,GW/newhope.png,GW/racine.png,1,0.5,,,,GW/racine.png,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1442176,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
3044.900000035763,,shortestpath_phase,1445227,,GW/hanover.png,,,,49,GW/shreveport.png,GW/leesburg.png,0,0.3333333333333333,,,,GW/leesburg.png,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1446235,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2787.800000011921,,shortestpath_phase,1449028,,GW/gatlinburg.png,,,,50,GW/huntsville.png,GW/cornwall.png,0,0.25,,,,GW/huntsville.png,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1450036,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2539.699999988079,,shortestpath_phase,1452580,,GW/leesburg.png,,,,50,GW/carmel.png,GW/hanover.png,1,0.4,,,,GW/hanover.png,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1453587,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2204.7000000476837,,shortestpath_phase,1455801,,GW/carmel.png,,,,49,GW/westpalmbeach.png,GW/leesburg.png,1,0.5,,,,GW/westpalmbeach.png,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1456813,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2416.099999964237,,shortestpath_phase,1459235,,GW/gatlinburg.png,,,,50,GW/huntsville.png,GW/carmel.png,0,0.42857142857142855,,,,GW/huntsville.png,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1460245,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1537.9000000357628,,shortestpath_phase,1461791,,GW/newhope.png,,,,49,GW/leesburg.png,GW/carmel.png,0,0.375,,,,GW/carmel.png,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1462829,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2629.5,,shortestpath_phase,1465471,,GW/cornwall.png,,,,50,GW/westpalmbeach.png,GW/gatlinburg.png,0,0.3333333333333333,,,,GW/westpalmbeach.png,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1466482,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2715.5,,shortestpath_phase,1469203,,GW/huntsville.png,,,,50,GW/leesburg.png,GW/cornwall.png,0,0.3,,,,GW/leesburg.png,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1470212,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2078.400000035763,,shortestpath_phase,1472295,,GW/hanover.png,,,,50,GW/cornwall.png,GW/boulder.png,1,0.36363636363636365,,,,GW/boulder.png,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1473302,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2836.300000011921,,shortestpath_phase,1476146,,GW/huntsville.png,,,,50,GW/shreveport.png,GW/newhope.png,0,0.3333333333333333,,,,GW/shreveport.png,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1477154,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2198.5,,shortestpath_phase,1479358,,GW/leesburg.png,,,,50,GW/cornwall.png,GW/hanover.png,1,0.38461538461538464,,,,GW/hanover.png,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1480367,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2643.800000011921,,shortestpath_phase,1483016,,GW/gatlinburg.png,,,,49,GW/cornwall.png,GW/newhope.png,0,0.35714285714285715,,,,GW/newhope.png,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1484026,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
3510.399999976158,,shortestpath_phase,1487544,,GW/leesburg.png,,,,49,GW/cornwall.png,GW/westpalmbeach.png,0,0.3333333333333333,,,,GW/westpalmbeach.png,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1488554,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,,shortestpath_phase,1490897,,GW/cornwall.png,,,,50,GW/carmel.png,GW/racine.png,0,0.3125,,,,GW/carmel.png,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1491909,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1843.8999999761581,,shortestpath_phase,1493758,,GW/gatlinburg.png,,,,50,GW/carmel.png,GW/newhope.png,1,0.35294117647058826,,,,GW/newhope.png,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1494769,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2427.400000035763,,shortestpath_phase,1497202,,GW/cornwall.png,,,,49,GW/racine.png,GW/gatlinburg.png,1,0.3888888888888889,,,,GW/racine.png,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1498213,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
